EID,Title,URL
661492884,"Ep. 46 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7513477263.mp3?updated=1707255990"
661492883,"Ep. 45 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4476768048.mp3?updated=1707256174"
661492882,"Ep. 44 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6621446607.mp3?updated=1707256337"
661492879,"Ep. 43 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9699036486.mp3?updated=1707257968"
661492875,"Ep. 42 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8430357060.mp3?updated=1703796879"
661492872,"Ep. 41 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3275494723.mp3?updated=1707258197"
661492869,"Ep. 40 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5517401956.mp3?updated=1707324003"
661492864,"Ep. 39 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1596809100.mp3?updated=1707324364"
661492857,"Ep. 38 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8800564486.mp3?updated=1707324768"
661492854,"Ep. 37 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6392558344.mp3?updated=1707325003"
661492850,"Ep. 36 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8306368383.mp3?updated=1707325473"
661492846,"Ep. 35 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9674683178.mp3?updated=1707325764"
661492844,"Ep. 34 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9176499565.mp3?updated=1707326035"
661492842,"Ep. 33 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5505798646.mp3?updated=1707327787"
661492839,"Ep. 32 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4743613298.mp3?updated=1707327906"
661492837,"Ep. 31 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5952666510.mp3?updated=1707328168"
661492834,"Ep. 30 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9856166314.mp3?updated=1707328383"
661492831,"Ep. 29 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6452365651.mp3?updated=1707328534"
661492828,"Ep. 28 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5162857240.mp3?updated=1707333547"
661492825,"Ep. 27 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1072919296.mp3?updated=1707334454"
661492824,"Ep. 26 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9912648633.mp3?updated=1707335201"
661492821,"Ep. 25 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9763612247.mp3?updated=1707335191"
661492818,"Ep. 24 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH3811978673.mp3?updated=1707335236"
661492816,"Ep. 23 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7636096362.mp3?updated=1707335493"
661492815,"Ep. 22 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2434213664.mp3?updated=1707336414"
661492814,"Ep. 21 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2468281936.mp3?updated=1707336625"
661492813,"Ep. 20 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4925497718.mp3?updated=1707336821"
661492811,"Ep. 19 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2910111835.mp3?updated=1707337162"
661492808,"Ep. 18 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9535232122.mp3?updated=1707337269"
661492806,"Ep. 17 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH7957741334.mp3?updated=1707337458"
661492805,"Ep. 16 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6340917825.mp3?updated=1707337642"
661492804,"Ep. 15 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8127230622.mp3?updated=1707338421"
661492802,"Ep. 14 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9560340522.mp3?updated=1707338579"
661492801,"Ep. 13 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8353589101.mp3?updated=1707338868"
661492800,"Ep. 12 - 2 Bears 1 Cave 2 w/ Bert & LeeAnn Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9803206312.mp3?updated=1707339150"
661492799,"Ep. 11 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1715593022.mp3?updated=1707339959"
661492798,"Ep. 10 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH9075037461.mp3?updated=1707340184"
661492797,"Ep. 09 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6880707862.mp3?updated=1707340493"
661492789,"Ep. 08 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH4918734006.mp3?updated=1707340807"
661492788,"Ep. 07 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH8777504146.mp3?updated=1707341171"
661492781,"Ep. 06 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1903732205.mp3?updated=1707341252"
661492779,"Ep. 05 | 2 Bears 1 Cave w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5030120540.mp3?updated=1707341723"
661492778,"Ep. 04 - 2 Bears 1 Cave 2 w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH1463324472.mp3?updated=1707341742"
661492776,"Ep. 03 - 2 Bears 1 Cave 2w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2918758287.mp3?updated=1707341865"
661492774,"Ep. 02 - 2 Bears 1 Cave 2w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH6980317673.mp3?updated=1707416103"
661492773,"Ep. 01 - 2 Bears 1 Cave 2w/ Tom Segura & Bert Kreischer","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH2492952188.mp3?updated=1707342018"
661492771,"2 Bears 1 Cave w/ Tom Segura & Bert Kreischer Intro","https://pdst.fm/e/pscrb.fm/rss/p/pfx.vpixl.com/u8u9X/clrtpod.com/m/mgln.ai/e/1118/arttrk.com/p/YMH00/traffic.megaphone.fm/YMH5266077296.mp3?updated=1702496762"
