EID,Title,URL
741913488,"Halloween with Alex Ross Perry","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI4849786803.mp3?updated=1729027712"
741913487,"Assault on Precinct 13 with April Wolfe","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI2555182425.mp3?updated=1729026950"
741913486,"Dark Star with Emily Yoshida","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6426776162.mp3?updated=1729027024"
741913485,"Old with Marie Bardi","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI9477541065.mp3?updated=1729027079"
741913484,"Space Jam: A New Legacy with James Newman","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7149135331.mp3?updated=1729027247"
741913483,"Clifford 2: Hyper-Clifford with Tom Scharpling","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8549497037.mp3?updated=1729027251"
741913482,"Joe Dirt","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7644411012.mp3?updated=1729027384"
741913481,"Abduction with Jason Concepcion","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7432239883.mp3?updated=1729027847"
741913480,"Four Brothers with Jonathan Braylock","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8402919920.mp3?updated=1729027995"
741913479,"2 Fast 2 Furious with Jon Gabrus","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI9411259367.mp3?updated=1729030475"
741913478,"Baby Boy with Ayo Edebiri","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8537318026.mp3?updated=1729030480"
741913477,"Shaft with Demi Adejuyigbe","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8157817528.mp3?updated=1729030728"
741913476,"Rosewood with Jamelle Bouie","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8199230667.mp3?updated=1729030437"
741913475,"Higher Learning with Micah Peters","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8035164889.mp3?updated=1729030471"
741913474,"Poetic Justice with Jourdain Searles","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI5512394145.mp3?updated=1729030611"
741913473,"Boyz n the Hood with Aisha Harris","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI3058112435.mp3?updated=1729030628"
741913472,"Don Jon with Hollywood Handbook","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI2630977074.mp3?updated=1729030674"
741913471,"Ishtar with Clint McElroy","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI3753708032.mp3?updated=1729031682"
741913470,"Mikey and Nicky with Olivia Craighead","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI5627192195.mp3?updated=1729031690"
741913469,"The Heartbreak Kid with Avery Edison","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI4941954668.mp3?updated=1729034144"
741913468,"A New Leaf","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6146199497.mp3?updated=1729033875"
741913467,"The Sixth Annual Blank Check Awards with Joe Reid","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7109119913.mp3?updated=1729033700"
741913466,"Moana with Lenika Cruz","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7021155053.mp3?updated=1729034294"
741913465,"The Princess and the Frog with James III","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI1604463635.mp3?updated=1729034363"
741913464,"Treasure Planet with Emma Stefansky","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7532649411.mp3?updated=1729039572"
741913463,"Hercules with Larry Owens","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8197481421.mp3?updated=1729039008"
741913462,"Aladdin with Jerah Milligan","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI3577052781.mp3?updated=1729039095"
741913461,"The Little Mermaid with Esther Zuckerman","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI1235848461.mp3?updated=1729039172"
741913460,"The Great Mouse Detective with Fran Hoepfner","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI2209390404.mp3?updated=1729039226"
741913459,"The Witches with Richard Lawson","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6311752364.mp3?updated=1729112956"
741913458,"Welcome to Marwen with Emily Yoshida","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI1862624942.mp3?updated=1729039426"
741913457,"Allied with Chris Weitz","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI2213210358.mp3?updated=1729039470"
741913456,"teneT","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8987875334.mp3?updated=1729040076"
741913455,"Wonder Woman 1984","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI4599560164.mp3?updated=1729039825"
741913454,"The Walk with J.D. Amato","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI1520817581.mp3?updated=1729690311"
741913453,"Flight with Olivia Craighead","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8052131356.mp3?updated=1729039916"
741913452,"A Christmas Carol with Emily St. James","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI2504856672.mp3?updated=1729040315"
741913451,"Beowulf with Jordan Hoffman","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8034235174.mp3?updated=1729040017"
741913450,"The Polar Express with Joey Sims","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI4347574583.mp3?updated=1729113264"
741913449,"Cast Away with Nia DaCosta","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8078221565.mp3?updated=1729121771"
741913448,"What Lies Beneath with Starlee Kine","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI4558168556.mp3?updated=1729121568"
741913447,"Contact with Jamie Bell","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI5126588198.mp3?updated=1729121640"
741913446,"Forrest Gump with Jamelle Bouie","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI9091170936.mp3?updated=1729121699"
741913445,"Death Becomes Her with Katey Rich","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI4369783021.mp3?updated=1729121766"
741913444,"Back to the Future Part III with Josh Gondelman","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6728405112.mp3?updated=1729121865"
741913443,"Back to the Future Part II with Nicole Byer","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7234395724.mp3?updated=1729121885"
741913442,"Who Framed Roger Rabbit with Mike Mitchell & Nick Wiger","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6866442603.mp3?updated=1729121975"
741913441,"Back to the Future","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI3708656220.mp3?updated=1729122103"
741913440,"Romancing the Stone with Adam Kempenaar & Josh Larsen","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI2637161150.mp3?updated=1729122067"
741913439,"Used Cars with Jason Mantzoukas & Paul Scheer","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6241924421.mp3?updated=1729195181"
741913438,"I Wanna Hold Your Hand with Patrick Willems","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI9018810057.mp3?updated=1729195159"
741913437,"The Old Guard","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI7161054468.mp3?updated=1729195503"
741913436,"Beyond the Lights with Ayo Edebiri","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI5670179337.mp3?updated=1729195309"
741913435,"The Secret Life of Bees with Jourdain Searles","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI9220705221.mp3?updated=1729195339"
741913434,"Love & Basketball with Carl Tart","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8572913227.mp3?updated=1729195558"
741913433,"Julie & Julia with Romilly Newman","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI5493579439.mp3?updated=1729195916"
741913432,"Bewitched with Dana Schwartz","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI5279258972.mp3?updated=1729195798"
741913431,"Lucky Numbers with Alex Ross Perry","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI3268563651.mp3?updated=1729196133"
741913430,"You've Got Mail with Bobby Finger & Lindsey Weber","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI3725973548.mp3?updated=1729195877"
741913429,"Michael with Kevin Porter","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8438717669.mp3?updated=1729196302"
741913428,"Mixed Nuts with Charles Rogers","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI4274293489.mp3?updated=1729196270"
741913427,"Sleepless in Seattle with Katey Rich","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6745064365.mp3?updated=1729196085"
741913426,"This Is My Life with Michelle Collins","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI6168199117.mp3?updated=1729196201"
741913425,"When Harry Met Sally... with Dana Stevens","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI1403179064.mp3?updated=1729196269"
741913424,"Stargate","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI8478591488.mp3?updated=1729198432"
741913423,"Twilight Zone: Nightmare at 20,000 Feet","https://pscrb.fm/rss/p/traffic.megaphone.fm/THI5422639499.mp3?updated=1727737381"
