EID,Title,URL
683359512,"MYSTERIOUS DEATH OF: Joyce and John Sheridan","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/c78ae793-5b64-49e5-bf17-8df3d7a0a77f/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=c78ae793-5b64-49e5-bf17-8df3d7a0a77f&feed=qm_9xx0g"
682224944,"NEW SHOW: Three","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/f7c1281b-02c1-4d06-b318-3d836a915be7/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=f7c1281b-02c1-4d06-b318-3d836a915be7&feed=qm_9xx0g"
681466550,"MISSING: Angela Green","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/f09955c7-3710-4704-8b1d-d00c2b10e4df/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=f09955c7-3710-4704-8b1d-d00c2b10e4df&feed=qm_9xx0g"
679601258,"WANTED: Justice for David Carter","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/88d715e8-0060-413b-be73-aa5420fd8c23/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=88d715e8-0060-413b-be73-aa5420fd8c23&feed=qm_9xx0g"
676442975,"SERIAL KILLER: The Alphabet Murders Part 2","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/f3376ad1-ad33-4210-96f9-1d366994252f/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=f3376ad1-ad33-4210-96f9-1d366994252f&feed=qm_9xx0g"
674289653,"SERIAL KILLER: The Alphabet Murders Part 1","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/d08ded1a-b126-490a-9004-90841b0ebea5/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=d08ded1a-b126-490a-9004-90841b0ebea5&feed=qm_9xx0g"
672315345,"MURDERED: Jodi Sanderholm","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/967aae27-c7f0-4216-bcd5-637c1d78c9e1/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=967aae27-c7f0-4216-bcd5-637c1d78c9e1&feed=qm_9xx0g"
670584739,"MISSING: Runaway Train Kids","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/8db84769-27a2-4179-8257-b25816e61d1c/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=8db84769-27a2-4179-8257-b25816e61d1c&feed=qm_9xx0g"
670235070,"MISSING: Maura Murray (NEW)","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/8f2a337d-e599-4983-8d47-5cb577a920a1/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=8f2a337d-e599-4983-8d47-5cb577a920a1&feed=qm_9xx0g"
668477263,"INFAMOUS: Aarushi Talwar & Hemraj Banjade","https://tracking.swap.fm/track/fxUKVg2nSMaPSHLeKNKH/pscrb.fm/rss/p/stitcher.simplecastaudio.com/ec74d48c-cbf1-4764-923e-7d584dce50fa/episodes/521dad62-b9ee-4cf4-99bd-ca3e136b816d/audio/128/default.mp3?aid=rss_feed&awCollectionId=ec74d48c-cbf1-4764-923e-7d584dce50fa&awEpisodeId=521dad62-b9ee-4cf4-99bd-ca3e136b816d&feed=qm_9xx0g"
